dateiname	aktenzeichen	inAS	fundstelle	band	ersteSeite	letzteSeite	jahr	monat	tag	entscheidungsart	spruchkoerper	gruende	abwmeinungen	bvr	bvl	bvq	bvc	bve	bvf	bvo	bva	bvb	bvd	bvg	bvh	bvj	bvk	bvm	bvn	bvp	bvt	pbvs	pbvu	pbvv	vz	namenRichter	anzahlRichter	manuellErgaenzt
BVerfGE29,020	2 BvC 3/70	1	BVerfGE 29, 20-21	29	20	21	1970	6	9	Beschluss	II	1	0	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Seuffert, Leibholz, Geller, von Schlabrendorff, Rupp, Geiger, Kutscher, Rinck	8	0
BVerfGE29,021	2 BvC 4/70	1	BVerfGE 29, 21-22	29	21	22	1970	6	9	Beschluss	II	1	0	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Seuffert, Leibholz, Geller, von Schlabrendorff, Rupp, Geiger, Kutscher, Rinck	8	0
BVerfGE29,022	2 BvL 8/65	1	BVerfGE 29, 22-34	29	22	34	1970	6	23	Beschluss	II	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Seuffert, Leibholz, Geller, von Schlabrendorff, Rupp, Geiger, Kutscher, Rinck	8	0
BVerfGE29,034	2 BvL 49/69	1	BVerfGE 29, 34-39	29	34	39	1970	6	23	Beschluss	II	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Seuffert, Leibholz, Geller, von Schlabrendorff, Rupp, Geiger, Kutscher, Rinck	8	0
BVerfGE29,039	2 BvL 4/70	1	BVerfGE 29, 39-44	29	39	44	1970	6	23	Beschluss	II	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Seuffert, Leibholz, Geller, von Schlabrendorff, Rupp, Geiger, Kutscher, Rinck	8	0
BVerfGE29,045	2 BvR 48/70	1	BVerfGE 29, 45-51	29	45	51	1970	6	30	Beschluss	II	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Seuffert, Leibholz, Geller, von Schlabrendorff, Rupp, Geiger, Kutscher, Rinck	8	0
BVerfGE29,051	1 BvL 2/67	1	BVerfGE 29, 51-57	29	51	57	1970	7	14	Beschluss	I	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Müller, Stein, Ritterspach, Haager, Rupp-von Brünneck, Böhmer, Brox, Simon	8	0
BVerfGE29,057	1 BvR 191/67	1	BVerfGE 29, 57-71	29	57	71	1970	7	14	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Müller, Stein, Ritterspach, Haager, Rupp-von Brünneck, Böhmer, Brox, Simon	8	0
BVerfGE29,071	1 BvL 10/67	1	BVerfGE 29, 71-83	29	71	83	1970	7	14	Beschluss	I	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Müller, Stein, Ritterspach, Haager, Rupp-von Brünneck, Böhmer, Brox, Simon	8	0
BVerfGE29,083	2 BvR 255/69	1	BVerfGE 29, 83-98	29	83	98	1970	7	21	Beschluss	II	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Seuffert, Leibholz, Geller, Rupp, Geiger, Rinck	6	0
BVerfGE29,098	2 BvL 7/70	1	BVerfGE 29, 98-103	29	98	103	1970	7	21	Beschluss	II	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Seuffert, Leibholz, Geller, Rupp, Geiger, Rinck	6	0
BVerfGE29,104	1 BvR 285/66;1 BvR 285/66;1 BvR 445/67;1 BvR 192/69	1	BVerfGE 29, 104-120	29	104	120	1970	7	22	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Müller, Stein, Ritterspach, Haager, Rupp-von Brünneck, Böhmer, Brox, Simon	8	0
BVerfGE29,120	1 BvR 230/70	1	BVerfGE 29, 120-125	29	120	125	1970	7	22	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Müller, Stein, Ritterspach, Haager, Rupp-von Brünneck, Böhmer, Brox, Simon	8	0
BVerfGE29,125	2 BvL 8/70	1	BVerfGE 29, 125-147	29	125	147	1970	7	22	Beschluss	II	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Seuffert, Leibholz, Geller, von Schlabrendorff, Rupp, Geiger, Kutscher, Rinck	8	0
BVerfGE29,148	2 BvL 17/68	1	BVerfGE 29, 148-154	29	148	154	1970	10	6	Beschluss	II	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Seuffert, Leibholz, Geller, von Schlabrendorff, Geiger, Rinck	6	0
BVerfGE29,154	2 BvR 225/70	1	BVerfGE 29, 154-165	29	154	165	1970	10	6	Beschluss	II	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Seuffert, Leibholz, Geller, von Schlabrendorff, Geiger, Rinck	6	0
BVerfGE29,166	1 BvR 409/67	1	BVerfGE 29, 166-178	29	166	178	1970	10	7	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Müller, Ritterspach, Haager, Böhmer, Brox, Simon	6	0
BVerfGE29,178	1 BvL 22/70	1	BVerfGE 29, 178-179	29	178	179	1970	10	7	Beschluss	I	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Müller, Ritterspach, Haager, Böhmer, Brox, Simon	6	0
BVerfGE29,179	1 BvR 622/70	1	BVerfGE 29, 179-183	29	179	183	1970	10	7	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Müller, Ritterspach, Haager, Böhmer, Brox, Simon	6	0
BVerfGE29,183	1 BvR 226/70	1	BVerfGE 29, 183-198	29	183	198	1970	10	13	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Müller, Stein, Ritterspach, Haager, Böhmer, Brox, Simon	7	0
BVerfGE29,198	2 BvR 618/68	1	BVerfGE 29, 198-213	29	198	213	1970	10	13	Beschluss	II	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Seuffert, Leibholz, Geller, Geiger, Kutscher, Rinck	6	0
BVerfGE29,213	2 BvR 619/68	1	BVerfGE 29, 213-221	29	213	221	1970	10	13	Beschluss	II	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Seuffert, Leibholz, Geller, Geiger, Kutscher, Rinck	6	0
BVerfGE29,221	1 BvR 307/68	1	BVerfGE 29, 221-245	29	221	245	1970	10	14	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Müller, Stein, Ritterspach, Haager, Böhmer, Brox, Simon	7	0
BVerfGE29,245	1 BvR 753/68;1 BvR 753/68;1 BvR 753/68;1 BvR 695/70;1 BvR 696/70	1	BVerfGE 29, 245-260	29	245	260	1970	10	14	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Müller, Stein, Ritterspach, Haager, Böhmer, Brox, Simon	7	0
BVerfGE29,260	1 BvR 306/68	1	BVerfGE 29, 260-268	29	260	268	1970	10	14	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Müller, Stein, Ritterspach, Haager, Böhmer, Brox, Simon	7	0
BVerfGE29,268	1 BvR 690, 694/70	1	BVerfGE 29, 268-277	29	268	277	1970	10	14	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Müller, Stein, Ritterspach, Haager, Böhmer, Brox, Simon	7	0
BVerfGE29,277	1 BvR 692/70	1	BVerfGE 29, 277-283	29	277	283	1970	10	14	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Müller, Stein, Ritterspach, Haager, Böhmer, Brox, Simon	7	0
BVerfGE29,283	1 BvR 51/68;1 BvR 587/68;1 BvR 759/68;1 BvR 693/70	1	BVerfGE 29, 283-304	29	283	304	1970	10	27	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Müller, Stein, Ritterspach, Haager, Böhmer, Brox, Simon	7	0
BVerfGE29,304	1 BvR 194/68;1 BvR 704/70;1 BvR 194/68;1 BvR 202/68;1 BvR 166/70;1 BvR 202/68;1 BvR 180/68	1	BVerfGE 29, 304-312	29	304	312	1970	10	27	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Müller, Stein, Ritterspach, Haager, Böhmer, Brox, Simon	7	0
BVerfGE29,312	1 BvR 557/68	1	BVerfGE 29, 312-318	29	312	318	1970	10	27	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Müller, Stein, Ritterspach, Haager, Böhmer, Brox, Simon	7	0
BVerfGE29,318	1 BvR 398/70	1	BVerfGE 29, 318-325	29	318	325	1970	11	10	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Müller, Stein, Ritterspach, Haager, Rupp-von Brünneck, Böhmer, Brox, Simon	8	0
BVerfGE29,325	1 BvL 9/60	1	BVerfGE 29, 325-327	29	325	327	1970	12	8	Beschluss	I	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Müller, Stein, Ritterspach, Haager, Rupp-von Brünneck, Böhmer, Simon	7	0
BVerfGE29,327	1 BvR 95/68	1	BVerfGE 29, 327-336	29	327	336	1970	12	8	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Müller, Stein, Ritterspach, Haager, Rupp-von Brünneck, Böhmer, Simon	7	0
BVerfGE29,337	1 BvR 104/70	1	BVerfGE 29, 337-340	29	337	340	1970	12	8	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Müller, Stein, Ritterspach, Haager, Rupp-von Brünneck, Böhmer, Simon	7	0
BVerfGE29,340	2 BvR 61/70	1	BVerfGE 29, 340-345	29	340	345	1970	12	8	Beschluss	II	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Seuffert, Leibholz, Geller, von Schlabrendorff, Rupp, Geiger, Rinck, Wand	8	0
BVerfGE29,345	2 BvR 210/70	1	BVerfGE 29, 345-348	29	345	348	1970	12	8	Beschluss	II	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Seuffert, Leibholz, Geller, von Schlabrendorff, Rupp, Geiger, Rinck, Wand	8	0
BVerfGE29,348	1 BvL 7/66	1	BVerfGE 29, 348-401	29	348	401	1970	12	9	Beschluss	I	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Müller, Ritterspach, Haager, Rupp-von Brünneck, Böhmer, Simon	6	namenRichter, anzahlRichter
BVerfGE29,402	1 BvR 559, 571, 586/70	1	BVerfGE 29, 402-413	29	402	413	1970	12	15	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Müller, Stein, Ritterspach, Haager, Rupp-von Brünneck, Böhmer, Simon	7	1
BVerfGE29,413	1 BvR 208/65	1	BVerfGE 29, 413-437	29	413	437	1970	12	15	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Müller, Stein, Ritterspach, Haager, Rupp-von Brünneck, Böhmer, Simon	7	1
BVerfGE3,001	1 BvR 205/52;1 BvR 241;1 BvR 242/52;1 BvR 254/52;1 BvR 262/52;1 BvR 263/52;1 BvR 264/52;1 BvR 265/52;1 BvR 266;1 BvR 267/52	1	BVerfGE 3, 1-4	3	1	4	1953	5	12	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	aktenzeichen
BVerfGE3,004	1 BvR 293/52	1	BVerfGE 3, 4-12	3	4	12	1953	7	24	Urteil	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE3,012	2 BvE 1/53	1	BVerfGE 3, 12-19	3	12	19	1953	7	29	Urteil	II	1	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE3,019	1 BvR 281/53	1	BVerfGE 3, 19-34	3	19	34	1953	8	1	Urteil	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE3,034	1 BvR 459, 484, 623, 651 und 783/52	1	BVerfGE 3, 34-39	3	34	39	1953	8	1	Urteil	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE3,039	1 BvR 512/53	1	BVerfGE 3, 39-41	3	39	41	1953	11	11	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE3,041	1 BvR 444/53	1	BVerfGE 3, 41-45	3	41	45	1953	11	11	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE3,045	1 BvL 67/52	1	BVerfGE 3, 45-52	3	45	52	1953	11	11	Beschluss	I	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE3,052	2 BvQ 1, 2/53	1	BVerfGE 3, 52-58	3	52	58	1953	12	10	Urteil	II	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE3,058	1 BvR 147/52	1	BVerfGE 3, 58-162	3	58	162	1953	12	17	Urteil	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE3,162	1 BvR 323/51	1	BVerfGE 3, 162-186	3	162	186	1953	12	17	Urteil	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE3,187	1 BvL 59/52	1	BVerfGE 3, 187-208	3	187	208	1953	12	17	Urteil	I	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE3,208	1 BvL 123/52	1	BVerfGE 3, 208-213	3	208	213	1953	12	17	Urteil	I	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE3,213	1 BvR 335/51	1	BVerfGE 3, 213-224	3	213	224	1953	12	17	Urteil	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE3,225	1 BvL 106/53	1	BVerfGE 3, 225-248	3	225	248	1953	12	18	Urteil	I	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE3,248	1 BvR 230/51	1	BVerfGE 3, 248-255	3	248	255	1953	12	18	Urteil	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE3,255	1 BvR 409/53	1	BVerfGE 3, 255-260	3	255	260	1954	1	14	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE3,261	2 BvN 1/54;2 BvH 1/52	1	BVerfGE 3, 261-267	3	261	267	1954	2	10	Beschluss	II	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE3,267	2 BvQ 1/54	1	BVerfGE 3, 267-288	3	267	288	1954	2	24	Urteil	II	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE3,288	1 BvR 371/52	1	BVerfGE 3, 288-352	3	288	352	1954	2	26	Urteil	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE3,352	1 BvR 138/52	1	BVerfGE 3, 352-354	3	352	354	1954	2	26	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE3,354	1 BvO 2/53	1	BVerfGE 3, 354-357	3	354	357	1954	2	26	Beschluss	I	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	1
BVerfGE3,357	1 BvO 4/53	1	BVerfGE 3, 357-359	3	357	359	1954	2	26	Beschluss	I	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE3,359	1 BvR 537/53	1	BVerfGE 3, 359-366	3	359	366	1954	2	26	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE3,366	1 BvR 397/51	1	BVerfGE 3, 366-368	3	366	368	1954	2	26	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE3,368	1 BvL 85/53	1	BVerfGE 3, 368-377	3	368	377	1954	4	28	Beschluss	I	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE3,377	1 BvR 328/52	1	BVerfGE 3, 377-383	3	377	383	1954	4	29	Beschluss	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE3,383	1 BvR 183/54	1	BVerfGE 3, 383-407	3	383	407	1954	6	3	Urteil	I	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0	0
BVerfGE3,407	1 PBvV 2/52	1	BVerfGE 3, 407-439	3	407	439	1954	6	16	Gutachten	I	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	0	entscheidungsart
